2021-06-24T08:08:11.940;38.8276672;-122.8156662;2.01;1.09;California
2021-06-24T08:06:02.442;60.9279;-150.8296;70.2;1.8;Alaska
2021-06-24T08:05:46.090;37.307;-122.0748333;4.28;1;California
2021-06-24T08:02:13.074;62.6261;-151.1012;11.1;1.4;Alaska
2021-06-24T07:45:27.670;19.43716667;-155.257;3.38;1.05;Hawaii
2021-06-24T07:43:34.110;44.6841667;-110.0765;12.28;0.6;Montana
2021-06-24T07:37:12.020;35.9081667;-117.7305;8.47;0.49;California
2021-06-24T07:35:36.270;19.41233333;-155.2668333;-0.38;1.91;Hawaii
2021-06-24T07:34:09.410;19.413;-155.2675;1.01;0.69;Hawaii
2021-06-24T07:23:20.730;35.6301667;-117.4426667;9.25;0.96;California
2021-06-24T07:12:52.430;33.2265;-115.6146667;1.49;1.21;California
2021-06-24T07:03:00.980;19.4245;-155.2536667;3.97;0.42;Hawaii
2021-06-24T07:01:31.960;33.2231667;-116.0616667;10.79;0.99;California
2021-06-24T07:00:19.700;19.42433333;-155.269;4.35;1.62;Hawaii
2021-06-24T06:57:03.242;-18.1925;120.3028;10;5.1;Australia
2021-06-24T06:56:55.150;19.40833333;-155.2641667;0.07;0.69;Hawaii
2021-06-24T06:51:30.930;33.8895;-117.8483333;4.39;1.81;California
2021-06-24T06:49:28.750;33.591;-116.7066667;1.71;0.25;California
2021-06-24T06:46:15.100;19.51683426;-155.0936737;26.15999985;1.88999999;Hawaii
2021-06-24T06:34:33.720;34.1525;-116.4483333;5.72;1.37;California
2021-06-24T06:29:38.530;19.415;-155.266;1.99;1.31;Hawaii
2021-06-24T06:28:12.780;33.3723333;-116.964;5.39;1.11;California
2021-06-24T06:27:42.650;34.1561667;-116.4391667;6.78;0.71;California
2021-06-24T06:23:37.970;19.41783333;-155.2793333;-0.32;1.14;Hawaii
2021-06-24T06:20:32.769;37.2411;-117.6382;6.3;1.6;Nevada
2021-06-24T06:12:57.259;38.1758;-117.8088;7;1;Nevada
2021-06-24T06:02:14.210;19.403;-155.271;1.43;0.52;Hawaii
2021-06-24T05:57:25.870;19.4065;-155.2688333;1.4;1.29;Hawaii
2021-06-24T05:55:55.030;19.4255;-155.261;1.1;0.98;Hawaii
2021-06-24T05:46:14.335;68.5559;-147.3643;0.1;2;Alaska
2021-06-24T05:45:19.430;19.41233333;-155.269;2.27;1.48;Hawaii
2021-06-24T05:42:24.700;19.4375;-155.2695;3.68;0.44;Hawaii
2021-06-24T05:40:52.570;19.41;-155.27;0.61;1.41;Hawaii
2021-06-24T05:39:23.250;19.39016724;-155.2591705;2.170000076;1.7;Hawaii
2021-06-24T05:36:22.680;19.40633333;-155.2595;-0.97;2.04;Hawaii
2021-06-24T05:35:15.260;19.41116667;-155.2663333;3.49;0.6;Hawaii
2021-06-24T05:23:21.115;36.6505;-116.2931;12.6;0.1;Nevada
2021-06-24T05:18:52.260;19.44466591;-155.3455048;1.850000024;1.86;Hawaii
2021-06-24T05:12:15.140;19.42666626;-155.2595062;1.99000001;1.75;Hawaii
2021-06-24T05:11:51.740;44.7661667;-111.1458333;12.55;-0.11;Montana
2021-06-24T05:11:29.330;19.23683357;-155.4515076;1.429999948;2.31;Hawaii
2021-06-24T05:08:48.720;19.14850044;-155.4678345;7.090000153;2.48;Hawaii
2021-06-24T05:05:10.810;19.41666667;-155.2716667;2.25;1.95;Hawaii
2021-06-24T05:00:41.370;19.20249939;-155.4023285;32.31000137;2.26;Hawaii
2021-06-24T04:59:33.495;38.1865;-117.7494;9.6;0.9;Nevada
2021-06-24T04:58:51.695;62.3341;-150.9158;67.8;1.8;Alaska
2021-06-24T04:56:47.740;18.241;-68.5683;146;4.2;Dominican Republic
2021-06-24T04:47:25.841;36.7124;-116.3284;0.9;1;Nevada
2021-06-24T04:38:31.980;19.4715004;-155.1840057;29.21999931;2.14;Hawaii
2021-06-24T04:37:49.940;33.6916667;-116.8053333;13.97;0.69;California
2021-06-24T04:29:01.330;19.18733406;-155.4385071;32.40999985;1.86000001;Hawaii
2021-06-24T04:25:31.790;33.164;-115.584;3.57;1.29;California
2021-06-24T04:24:58.190;19.39216614;-155.2940063;-1.110000014;1.74;Hawaii
2021-06-24T04:05:27.630;37.469;-118.8516667;4.1;0.62;California
2021-06-24T04:03:52.780;21.6653;145.6879;6.87;5.3;Mariana Islands
2021-06-24T03:56:42.530;38.8366661;-122.7860031;1.9;0.36;California
2021-06-24T03:51:56.300;38.8336667;-122.8081667;2.82;0.26;California
2021-06-24T03:49:17.800;33.4968333;-116.7836667;2.57;0.1;California
2021-06-24T03:48:45.380;33.1443333;-115.6433333;8.45;1.22;California
2021-06-24T03:48:30.560;19.4255;-67.518;71;3.69;Puerto Rico
2021-06-24T03:45:58.840;34.497;-118.3443333;7.09;1.1;California
2021-06-24T03:35:53.200;33.1631667;-115.5906667;3.41;1.75;California
2021-06-24T03:34:22.020;38.8251648;-122.8526688;2.21;0.37;California
2021-06-24T03:05:29.700;38.8143333;-122.915;3.22;0.56;California
2021-06-24T02:50:48.230;33.1666667;-115.6845;9.58;1.24;California
2021-06-24T02:42:05.110;-2.5443;127.5913;32.09;5.3;Indonesia
2021-06-24T02:38:46.110;19.20616722;-155.4214935;33.25999832;1.79999995;Hawaii
2021-06-24T02:32:28.800;19.22566605;-155.3868408;31.80999947;2.4;Hawaii
2021-06-24T02:24:56.421;-5.9884;128.2972;345.39;5.6;Indonesia
2021-06-24T02:21:51.580;35.9158333;-117.6955;2.51;0.89;California
2021-06-24T02:11:58.520;19.17983246;-155.4649963;34.56999969;2.59;Hawaii
2021-06-24T02:10:40.730;33.2181667;-116.0485;8.3;1.22;California
2021-06-24T02:10:11.950;32.0311667;-116.1761667;14.64;1.76;Mexico
2021-06-24T01:56:48.330;35.5665;-120.8321667;4.08;1.93;California
2021-06-24T01:56:28.300;33.4746667;-116.5503333;10;0.61;California
2021-06-24T01:32:45.540;37.3548333;-121.7243333;2.87;1.14;California
2021-06-24T01:28:51.850;38.8346667;-122.7956667;2.29;0.24;California
2021-06-24T01:11:03.790;33.3118333;-116.8828333;17.88;1.01;California
2021-06-24T01:08:58.190;33.5783333;-116.6315;14.94;0.97;California
2021-06-24T01:08:49.140;33.5838333;-116.6203333;15.14;0.38;California
2021-06-24T01:07:19.590;33.6825;-116.7831667;17.03;0.77;California
2021-06-24T01:05:31.775;62.8396;-151.0118;109.1;2.1;Alaska
2021-06-24T00:46:18.530;33.1068333;-115.9086667;7.27;1.59;California
2021-06-24T00:43:03.810;19.17183304;-155.4113312;35.72000122;1.72000003;Hawaii
2021-06-24T00:41:27.340;35.8778343;-117.6986694;7.07;1.86;California
2021-06-24T00:33:31.180;38.8353348;-122.8075027;2.19;0.85;California
2021-06-24T00:28:55.310;38.7723351;-122.7170029;1.79;0.88;California
2021-06-24T00:27:08.150;33.9496667;-118.4301667;13.67;1.37;California
2021-06-24T00:24:37.530;33.6561667;-116.7511667;13.85;0.37;California
2021-06-24T00:21:30.180;38.827;-122.7828333;2.56;0.56;California
2021-06-24T00:18:45.270;44.3731667;-115.2035;6.01;1.77;Idaho
2021-06-24T00:14:02.640;19.39666748;-155.2676697;0.629999995;1.93;Hawaii
2021-06-24T00:12:36.620;33.9161667;-118.3921667;14.24;1.5;California
2021-06-24T00:08:35.500;33.9498333;-118.3946667;11.69;3.16;California
2021-06-23T23:55:08.640;33.1566667;-115.5975;6.13;1.03;California
2021-06-23T23:53:35.770;19.21483421;-155.4243317;32.45999908;1.96;Hawaii
2021-06-23T23:47:00.040;33.5976667;-116.8041667;6.7;0.56;California
2021-06-23T23:38:59.130;19.41966629;-155.2818298;-0.230000004;1.72;Hawaii
2021-06-23T23:36:19.770;37.2623333;-121.6225;8.44;1.16;California
2021-06-23T23:32:10.992;-32.8168;-69.1789;22.14;4.7;Argentina
2021-06-23T23:28:42.290;33.8926667;-116.893;12.23;0.65;California
2021-06-23T23:28:10.060;19.18683243;-155.4551697;35.18999863;1.87;Hawaii
2021-06-23T23:20:37.150;-32.89;-69.1181;10;4.9;Argentina
2021-06-23T23:19:17.130;34.149;-116.449;6.72;0.98;California
2021-06-23T23:15:32.279;64.9927;-147.3794;1.8;1.4;Alaska
2021-06-23T23:07:46.166;61.1219;-150.6209;13.3;1.6;Alaska
2021-06-23T23:04:13.400;19.43633333;-155.2873333;0.31;1.71;Hawaii
2021-06-23T23:01:27.790;19.38933372;-155.2796631;1.419999957;1.70000005;Hawaii
2021-06-23T22:53:39.470;35.7226667;-117.5181667;9.34;0.43;California
2021-06-23T22:51:56.030;38.7558333;-122.7178333;2.14;0.08;California
2021-06-23T22:49:17.780;35.02166667;-97.89016667;6.25;1.4;Oklahoma
2021-06-23T22:48:19.520;35.0431667;-117.6735;-0.82;1.77;California
2021-06-23T22:39:15.610;37.152;-121.574;7.8;0.75;California
2021-06-23T22:34:04.630;38.8306656;-122.8151703;1.97;0.85;California
2021-06-23T22:32:31.270;34.0236667;-118.9645;16.56;1.79;California
2021-06-23T22:26:20.373;60.2953;-151.0356;33.6;1.8;Alaska
2021-06-23T22:24:21.550;19.41983333;-155.2793333;0.04;2.1;Hawaii
2021-06-23T22:19:10.710;35.8576667;-121.3788333;-0.4;1.72;California
2021-06-23T22:09:52.180;34.0483333;-116.3535;8.03;0.74;California
2021-06-23T21:45:01.680;38.8341667;-122.8066667;2.55;1.56;California
2021-06-23T21:18:15.479;38.7964;-116.9911;11.7;1.4;Nevada
2021-06-23T21:10:07.310;37.8103333;-122.0493333;3.85;0.79;California
2021-06-23T21:00:54.062;64.6273;-148.7785;14.6;1;Alaska
2021-06-23T20:51:21.300;40.7278333;-112.0516667;7.9;1.15;Utah
2021-06-23T20:42:34.850;19.20466614;-155.4136658;32.75;2.19;Hawaii
2021-06-23T20:35:26.060;19.21299934;-155.3911591;30.71999931;2.13;Hawaii
2021-06-23T20:20:04.580;34.1475;-116.4451667;6.47;0.73;California
2021-06-23T20:10:19.700;34.1508333;-116.4458333;6.04;1.39;California
2021-06-23T20:07:23.600;34.1501667;-116.4426667;6.8;1.6;California
2021-06-23T20:06:07.180;34.1468333;-116.4441667;5.47;3.57;California
2021-06-23T20:00:49.740;38.7784996;-122.7563324;1.16;0.45;California
2021-06-23T19:49:04.349;31.66538245;-104.3156936;7.391259766;3.1;New Mexico
2021-06-23T19:45:55.340;45.8415;-122.4631667;9.23;1.08;Washington
2021-06-23T19:41:34.683;-30.8435;-71.6426;34.56;4.7;Chile
2021-06-23T19:31:34.810;34.148;-116.4441667;6.25;1.05;California
2021-06-23T19:29:57.310;38.7625;-122.4823333;15.34;0.7;California
2021-06-23T19:25:45.360;17.8918;-66.8105;10;2.25;Puerto Rico
2021-06-23T19:24:47.550;44.099;-121.3493333;-1.46;1.97;Oregon
2021-06-23T19:17:41.570;33.9755;-117.1603333;15.3;1.36;California
2021-06-23T19:15:39.635;31.68038284;-104.4159508;6.774267578;2.3;New Mexico
2021-06-23T19:15:30.070;33.8656667;-117.5006667;-0.53;1.3;California
2021-06-23T19:04:45.566;61.2586;-152.3118;120;1.5;Alaska
2021-06-23T19:04:15.490;35.808;-90.1306667;8.57;1.54;Arkansas
2021-06-23T19:03:51.930;46.0205;-112.4603333;-2;1.62;Montana
2021-06-23T18:57:02.520;34.9938333;-118.1753333;-0.86;1.46;California
2021-06-23T18:49:34.957;68.4967;-148.2015;0;1.2;Alaska
2021-06-23T18:47:55.720;34.1495;-116.444;6.49;1.12;California
2021-06-23T18:47:26.520;19.16250038;-155.4753265;34.52999878;2.17;Hawaii
2021-06-23T18:47:22.740;36.3006668;-120.8786697;6.85;2.22;California
2021-06-23T18:47:19.210;18.87366676;-155.4644928;44.31999969;2.51;Hawaii
2021-06-23T18:37:46.654;38.2665;-118.7506;16;1;Nevada
2021-06-23T18:23:32.860;38.8213348;-122.7655029;2.36;0.76;California
2021-06-23T18:22:16.510;18.98933333;-155.451;36.08;3.59;Hawaii
2021-06-23T18:14:42.720;35.0486667;-118.3226667;-0.99;1.16;California
2021-06-23T18:03:04.160;46.8628333;-112.5198333;10.45;-0.07;Montana
2021-06-23T17:52:43.190;35.6833333;-117.4158333;6.39;0.96;California
2021-06-23T17:48:30.010;19.125;-155.4048309;31.20999908;1.73000002;Hawaii
2021-06-23T17:37:43.780;37.4338341;-118.5950012;10.36;1.1;California
2021-06-23T17:35:44.880;19.22233391;-155.434494;32.72000122;2.17;Hawaii
2021-06-23T17:35:16.490;19.19666667;-155.451;34.68;1.47;Hawaii
2021-06-23T17:31:06.043;61.8707;-149.3034;1.1;2;Alaska
2021-06-23T17:30:33.141;31.67301549;-104.4180364;7.391259766;2.5;New Mexico
2021-06-23T17:22:22.356;38.1469;-117.9624;7.2;1.3;Nevada
2021-06-23T17:19:57.990;33.5115;-116.899;12.55;0.63;California
2021-06-23T17:19:15.580;34.2176667;-117.5008333;5.86;1.38;California
2021-06-23T17:17:04.480;19.21983337;-155.4388275;32.31999969;2.07;Hawaii
2021-06-23T17:08:45.253;62.1594;-150.0205;18.8;1.3;Alaska
2021-06-23T17:00:34.090;18.079;-66.8565;6;1.83;Puerto Rico
2021-06-23T16:56:46.090;34.6426667;-117.3035;-1.12;1.02;California
2021-06-23T16:43:29.830;35.9055;-117.6923333;7.8;0.52;California
2021-06-23T16:37:11.164;64.3355;-149.6174;4.6;1.3;Alaska
2021-06-23T16:25:43.000;17.9886;-66.7565;12;2.59;Puerto Rico
2021-06-23T16:19:21.019;64.2368;-148.1172;5.5;3.2;Alaska
2021-06-23T16:15:26.020;36.0711667;-117.5203333;3.63;1.01;California
2021-06-23T16:12:27.120;37.4101667;-122.215;4.01;1.43;California
2021-06-23T16:10:06.333;24.6123;122.9286;81.61;4.4;Japan
2021-06-23T16:08:56.439;34.38233333;-96.859;0;1.53;Oklahoma
2021-06-23T15:44:49.595;63.5684;-149.7681;120.1;1;Alaska
2021-06-23T15:44:35.000;38.8388329;-122.8239975;1.79;0.92;California
2021-06-23T15:43:00.089;37.6802;-97.2101;5;2.5;Kansas
2021-06-23T15:21:02.300;33.684;-116.7598333;14.88;0.28;California
2021-06-23T15:13:50.140;19.16833305;-155.4513397;36.81000137;2.02999997;Hawaii
2021-06-23T15:07:03.090;38.8055;-122.9875;5.79;1.44;California
2021-06-23T15:05:02.010;36.0515;-120.65;5.7;0.28;California
2021-06-23T15:00:29.320;37.493;-121.8086667;4.84;1.23;California
2021-06-23T14:57:28.840;35.8483333;-117.6721667;5.83;1.59;California
2021-06-23T14:56:09.730;38.8318329;-122.831337;0.91;0.86;California
2021-06-23T14:46:46.150;35.6491667;-117.4153333;2.51;1.79;California
2021-06-23T14:45:50.560;37.4078333;-122.2116667;3.61;1.97;California
2021-06-23T14:45:16.810;35.6535;-117.4701667;13.75;0.09;California
2021-06-23T14:37:52.730;33.4693333;-115.8198333;9.18;1.14;California
2021-06-23T14:33:30.540;19.18583298;-155.5034943;34.99000168;1.95;Hawaii
2021-06-23T14:23:48.620;38.5018333;-112.8246667;0.11;0.99;Utah
2021-06-23T14:22:50.540;38.4946667;-112.8395;-0.18;1.26;Utah
2021-06-23T14:22:43.290;38.4926667;-112.8368333;0.15;-0.43;Utah
2021-06-23T14:22:39.770;38.4931667;-112.8368333;0.16;-0.41;Utah
2021-06-23T14:22:36.490;38.493;-112.835;0.06;0.88;Utah
2021-06-23T14:09:14.980;38.7438333;-122.8348333;3.21;0.58;California
2021-06-23T14:08:35.254;38.1332;-118.0003;7.5;1.9;Nevada
2021-06-23T14:04:46.940;38.4936667;-112.836;0.18;-0.63;Utah
2021-06-23T14:04:33.570;38.491;-112.8386667;0.09;-0.04;Utah
2021-06-23T13:58:10.868;62.1646;-149.2758;37.9;1.3;Alaska
2021-06-23T13:51:14.800;32.7546667;-115.8025;8.16;0.8;California
2021-06-23T13:35:50.910;35.6675;-117.4713333;7.35;0.9;California
2021-06-23T13:22:26.680;36.5593333;-121.0921667;10.84;1.59;California
2021-06-23T13:14:22.770;18.3855;-68.1575;8;2.68;Dominican Republic
2021-06-23T13:04:22.430;41.27;-111.681;11.63;1.32;Utah
2021-06-23T12:53:13.270;38.7888333;-122.7271667;1.94;0.25;California
2021-06-23T12:52:56.600;33.1578333;-116.0013333;4.04;1.12;California
2021-06-23T12:39:10.246;60.2149;-151.6465;56.8;1.8;Alaska
2021-06-23T12:37:29.110;32.6676667;-115.6458333;9.37;1.62;Mexico
2021-06-23T12:35:14.926;37.8237;144.4329;10;4.6;Japan
2021-06-23T12:31:31.920;37.5769997;-121.5911636;-0.23;2.53;California
2021-06-23T12:25:37.140;46.2346667;-112.0413333;5.99;0.85;Montana
2021-06-23T12:24:23.887;38.1469;-117.9609;13.4;0.9;Nevada
2021-06-23T12:20:28.880;36.1446667;-117.8521667;1.42;0.81;California
2021-06-23T12:15:36.480;38.7436667;-122.8341667;4.17;0.7;California
2021-06-23T12:13:50.790;32.7513333;-115.8506667;3.95;0.91;California
2021-06-23T12:12:23.620;38.7903333;-122.7655;2.36;-0.06;California
2021-06-23T12:06:08.720;44.7531667;-110.804;3.28;0.41;Montana
2021-06-23T12:04:31.120;32.7506667;-115.8285;8;1.92;California
2021-06-23T12:02:47.520;35.9955;-120.5551667;1.63;0.14;California
2021-06-23T12:02:28.341;-12.7435;-76.9047;51.77;4.3;Peru
2021-06-23T12:02:02.290;36.0081667;-120.5695;4.04;0.83;California
2021-06-23T11:57:57.940;38.8188324;-122.7633362;2.01;0.45;California
2021-06-23T11:57:43.032;61.6001;-152.4476;1;2.8;Alaska
2021-06-23T11:52:18.444;60.1581;-152.9957;120.7;2.1;Alaska
2021-06-23T11:50:11.340;31.67736266;-104.4546841;6.568603516;2;New Mexico
2021-06-23T11:48:41.840;33.4683333;-116.8855;13.52;0.74;California
2021-06-23T11:42:59.320;35.6436667;-117.4445;7.03;0.93;California
2021-06-23T11:42:14.090;32.048;-116.33;24.08;2.25;Mexico
2021-06-23T11:40:36.640;38.7403333;-122.8361667;4.75;1.37;California
2021-06-23T11:17:01.960;19.15433311;-155.4671631;36.88999939;1.70000005;Hawaii
2021-06-23T11:13:17.570;36.0143333;-117.8126667;1.67;0.34;California
2021-06-23T11:12:58.516;62.4558;-148.3199;35.5;1.6;Alaska
2021-06-23T11:12:39.990;17.942;-67.108;10;3.34;Puerto Rico
2021-06-23T11:08:23.758;63.8111;-150.4278;3.1;1.2;Alaska
2021-06-23T11:07:05.980;19.14599991;-155.4745026;33.52999878;2.16;Hawaii
2021-06-23T10:50:49.194;69.6002;-143.1617;17.5;2.4;Alaska
2021-06-23T10:41:16.020;36.4939995;-121.0615005;4.54;2;California
2021-06-23T10:37:26.739;36.6925;-97.68416667;5.29;1.11;Oklahoma
2021-06-23T10:26:08.075;63.36;-145.4043;8.2;3;Alaska
2021-06-23T10:24:58.950;19.20400047;-155.4351654;32.75;1.75;Hawaii
2021-06-23T10:02:05.530;19.42533302;-155.2746735;-0.25999999;1.93;Hawaii
2021-06-23T09:59:13.904;31.67331461;-104.4075418;6.902807617;3.6;New Mexico
2021-06-23T09:57:48.369;61.5364;-150.0084;57.1;1.1;Alaska
2021-06-23T09:47:57.145;62.0319;-151.0892;63.1;1.4;Alaska
2021-06-23T09:47:56.940;17.953;-66.9758;5;2.8;Puerto Rico
2021-06-23T09:44:58.410;19.44783401;-155.260498;-0.079999998;1.82000005;Hawaii
2021-06-23T09:38:49.830;44.3585;-115.1866667;17.47;1.64;Idaho
2021-06-23T09:35:10.947;59.1991;-137.2443;0;1.9;Alaska
2021-06-23T09:29:25.340;40.8746667;-110.1118333;12.02;2.02;Wyoming
2021-06-23T09:25:04.430;38.7715;-122.737;1.04;0.07;California
2021-06-23T09:24:37.320;33.5928333;-116.8076667;7.28;0.43;California
2021-06-23T09:17:25.500;35.6083333;-117.593;8.39;0.84;California
2021-06-23T09:12:19.121;31.67126244;-104.4051008;6.877099609;2.9;New Mexico
2021-06-23T09:11:41.681;-22.7967;-66.7783;251.08;4.7;Argentina
2021-06-23T09:09:06.230;33.208;-115.6575;4.15;0.8;California
2021-06-23T08:57:15.850;37.4075;-122.2115;4.05;1.34;California
2021-06-23T08:55:19.702;36.9924;-116.1002;4.8;0.7;Nevada
2021-06-23T08:54:04.480;36.4856667;-89.544;8.71;1.89;Missouri
2021-06-23T08:37:18.230;39.3868;-120.4586;9.5;1.1;California
2021-06-23T08:31:57.200;19.18333244;-155.4403381;36.65000153;1.72000003;Hawaii
2021-06-23T08:29:07.583;62.109;-149.23;33.9;1.6;Alaska
2021-06-23T08:25:36.780;39.3726667;-120.4626667;10.01;3.3;California
2021-06-23T08:20:43.036;59.4768;-152.0006;70.9;1.4;Alaska
2021-06-23T08:16:13.263;38.5939;-119.4114;11.6;1.5;California
2021-06-23T07:42:43.819;63.9718;-149.6729;13.5;0.8;Alaska
2021-06-23T07:35:12.560;35.7416667;-117.5276667;7;0.75;California
2021-06-23T07:31:09.402;25.7194;124.8991;120.7;4.4;Japan
2021-06-23T07:30:49.553;51.5886;-178.5055;14.4;1.5;Alaska
2021-06-23T07:27:39.446;63.5488;-150.8;3.9;1.3;Alaska
2021-06-23T07:25:12.626;61.7663;-148.1284;10;2.1;Alaska
2021-06-23T07:23:28.630;-29.9224;60.6871;10;5;Southwest Indian Ridge
2021-06-23T07:14:18.920;33.1683333;-116.3693333;9.22;0.47;California
2021-06-23T07:11:40.660;47.533;-113.8326667;13.53;0.22;Montana
2021-06-23T07:07:38.370;47.431;-112.7643333;5.97;0.33;Montana
2021-06-23T07:02:28.520;36.5766678;-121.170166;3.41;2.2;California
2021-06-23T06:48:33.470;38.8171654;-122.8235016;2.23;0.64;California
